0.0,2.584962500721156,1.0
0.0,1.0,0.0
6.0,3.0,2.807354922057604
6.832890014164742,3.1699250014423126,3.700439718141092
4.169925001442312,1.0,0.0
4.807354922057604,0.0,0.0
0.0,0.0,0.0
5.20945336562895,5.7279204545632,3.3219280948873626
0.0,0.0,0.0
8.566054038171092,5.357552004618084,4.954196310386876
0.0,0.0,0.0
0.0,0.0,0.0
3.9068905956085187,1.0,1.0
6.977279923499917,7.098032082960527,4.643856189774724
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.321928094887362,1.0,2.0
0.0,0.0,0.0
6.832890014164742,5.392317422778761,3.8073549220576037
0.0,0.0,0.0
0.0,0.0,0.0
3.9068905956085187,1.5849625007211563,4.169925001442312
0.0,0.0,0.0
1.0,0.0,1.5849625007211563
0.0,0.0,0.0
0.0,0.0,0.0
8.129283016944965,4.700439718141093,3.700439718141092
10.036173612553485,6.169925001442312,6.022367813028454
0.0,0.0,0.0
10.676838606474155,8.985841937003341,7.285402218862249
1.0,2.321928094887362,1.0
0.0,0.0,2.0
0.0,0.0,0.0
9.192292814470768,5.357552004618084,7.894817763307945
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,6.539158811108032,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.1699250014423126,1.0,0.0
9.438791852578262,7.86418614465428,9.592457037268082
0.0,0.0,0.0
0.0,0.0,0.0
5.357552004618084,4.321928094887363,7.10852445677817
7.851749041416057,6.375039431346925,4.0
0.0,0.0,0.0
0.0,11.439311461818846,3.700439718141092
4.857980995127573,0.0,3.1699250014423126
9.082149041353873,9.828136484194108,7.209453365628949
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.665335917185176,6.930737337562887,6.10852445677817
0.0,0.0,0.0
0.0,1.0,0.0
7.531381460516312,7.546894459887637,4.807354922057604
10.02513956227851,7.483815777264256,7.787902559391432
0.0,0.0,4.857980995127573
10.682994583681683,7.994353436858858,8.405141463136344
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.5849625007211563,4.584962500721157,3.0
9.06339508128851,6.022367813028454,6.266786540694902
1.0,5.906890595608519,1.0
0.0,0.0,0.0
0.0,0.0,0.0
7.88874324889826,6.459431618637298,4.247927513443585
6.339850002884625,0.0,1.0
7.303780748177103,3.3219280948873626,4.392317422778761
4.392317422778761,4.247927513443585,3.700439718141092
7.312882955284356,5.426264754702098,6.882643049361842
0.0,0.0,0.0
4.321928094887363,7.139551352398794,3.5849625007211565
0.0,4.0,3.3219280948873626
0.0,0.0,0.0
11.085472459181283,9.162391328756906,9.398743691938193
7.022367813028454,6.491853096329675,9.008428622070582
1.5849625007211563,2.321928094887362,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.5849625007211563,2.807354922057604,6.066089190457772
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.321928094887362,2.0,0.0
9.634811050171718,2.584962500721156,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.442943495848729,5.285402218862249,3.3219280948873626
0.0,0.0,0.0
1.0,1.5849625007211563,5.129283016944966
0.0,1.5849625007211563,1.0
8.768184324776927,9.659995892429977,7.515699838284044
7.209453365628949,4.954196310386876,5.044394119358453
1.0,6.209453365628951,4.321928094887363
8.184875342908285,4.0,7.022367813028454
1.0,4.247927513443585,3.700439718141092
1.0,1.5849625007211563,0.0
0.0,0.0,0.0
10.225207436943501,6.0,6.149747119504682
0.0,3.0,9.364134655008051
0.0,7.276124405274238,0.0
10.225207436943501,1.0,0.0
0.0,0.0,0.0
0.0,0.0,4.643856189774724
6.209453365628951,5.672425341971496,9.493855449240824
9.975847968006786,8.43879185257826,9.647458426454921
0.0,0.0,0.0
9.348728154231079,6.700439718141092,6.906890595608519
3.1699250014423126,8.2667865406949,7.348728154231078
0.0,0.0,0.0
0.0,1.5849625007211563,7.366322214245815
3.0,7.383704292474053,2.807354922057604
0.0,0.0,0.0
7.599912842187128,3.0,7.285402218862249
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.321928094887362,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,1.0,2.807354922057604
0.0,0.0,0.0
0.0,0.0,0.0
3.9068905956085187,3.4594316186372978,0.0
0.0,0.0,0.0
4.643856189774724,0.0,0.0
5.247927513443585,5.459431618637297,2.321928094887362
0.0,0.0,0.0
8.79766152585376,7.599912842187128,7.515699838284044
0.0,0.0,0.0
9.197216693110052,6.78135971352466,8.72451385311995
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.303780748177103,7.118941072723508,4.247927513443585
0.0,7.6147098441152075,0.0
10.3409627642517,9.177419537989238,7.45121111183233
0.0,0.0,0.0
0.0,0.0,0.0
2.807354922057604,0.0,0.0
8.45532722030456,6.6865005271832185,6.6582114827517955
0.0,0.0,0.0
10.191059214531656,9.224001674198105,8.199672344836364
0.0,0.0,0.0
8.038918989292302,6.066089190457772,6.409390936137703
0.0,1.0,2.0
0.0,0.0,1.0
11.552188759557149,9.851749041416058,9.245552706255683
0.0,0.0,0.0
10.669770888525518,9.60733031374961,12.377481688182957
9.052568050804155,5.906890595608519,5.554588851677638
5.169925001442312,2.584962500721156,3.9068905956085187
0.0,0.0,0.0
10.981567281903015,5.169925001442312,1.5849625007211563
4.247927513443585,6.022367813028454,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.611024797307353,5.614709844115208,5.930737337562887
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.469641817239516,7.499845887083206,6.523561956057013
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.426264754702098,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,2.321928094887362,1.0
9.489847960439299,6.357552004618085,4.392317422778761
0.0,0.0,0.0
